price,suburb,city_name,state,lat,lon
840000,Wynnum West,Brisbane,QLD,-27.44898,153.144529
850000,Lane Cove,Sydney,NSW,-33.822451,151.150732
850000,North Haven,Adelaide,SA,-34.787049,138.491236
850000,Scarborough,Perth,WA,-31.888406,115.772497
862000,Leonay,Sydney,NSW,-33.770741,150.648075
865000,McCrae,Melbourne,VIC,-38.354664,144.92743
870000,Reservoir,Melbourne,VIC,-37.712533,145.016474
875000,Mosman,Sydney,NSW,-33.817183,151.24184
875000,Peakhurst,Sydney,NSW,-33.955633,151.06013
877800,Indooroopilly,Brisbane,QLD,-27.502633,152.968641
880000,Altona North,Melbourne,VIC,-37.83656,144.844746
880000,Bellevue Hill,Sydney,NSW,-33.879706,151.254968
880000,Clarinda,Melbourne,VIC,-37.93075,145.107721
880000,Deer Park,Melbourne,VIC,-37.758982,144.77316
880000,Frankston South,Melbourne,VIC,-38.155888,145.110923
880000,Rye,Melbourne,VIC,-38.373401,144.839837
882500,Caringbah,Sydney,NSW,-34.043417,151.128744
887000,Burwood East,Melbourne,VIC,-37.849517,145.158703
887500,Elwood,Melbourne,VIC,-37.88035,144.99424
900000,Coburg North,Melbourne,VIC,-37.720606,144.953734
905000,Cape Schanck,Melbourne,VIC,-38.453361,144.893191
905000,Seventeen Mile Rocks,Brisbane,QLD,-27.552886,152.957636
910000,Strathmore,Melbourne,VIC,-37.737347,144.910019
920000,Chirnside Park,Melbourne,VIC,-37.752481,145.331783
923000,Burwood East,Melbourne,VIC,-37.848289,145.1394
925000,Manly Vale,Sydney,NSW,-33.784243,151.269672
925000,Mount Eliza,Melbourne,VIC,-38.202804,145.09881
940000,Mona Vale,Sydney,NSW,-33.671048,151.302019
948000,Croydon,Melbourne,VIC,-37.803633,145.297827
950000,Crows Nest,Sydney,NSW,-33.825107,151.202205
950000,Randwick,Sydney,NSW,-33.911513,151.252418
960000,Oran Park,Sydney,NSW,-34.001572,150.732607
970000,Grays Point,Sydney,NSW,-34.057881,151.076422
985000,Kensington,Sydney,NSW,-33.906422,151.224628
1000000,Ashwood,Melbourne,VIC,-37.872191,145.099771
1005000,Highett,Melbourne,VIC,-37.952936,145.047699
1016000,Mulgrave,Melbourne,VIC,-37.932315,145.189783
1020000,Langwarrin South,Melbourne,VIC,-38.181761,145.178906
1025000,Baulkham Hills,Sydney,NSW,-33.757752,150.988956
1030000,West Pennant Hills,Sydney,NSW,-33.736696,151.04923
1040000,Lewisham,Sydney,NSW,-33.892053,151.146399
1050000,Mount Colah,Sydney,NSW,-33.67336,151.113251
1050000,Mount Eliza,Melbourne,VIC,-38.166089,145.090287
1050000,Randwick,Sydney,NSW,-33.906952,151.247919
1050000,Sorrento,Melbourne,VIC,-38.35126,144.758921
1055000,Willoughby,Sydney,NSW,-33.807536,151.200261
1058000,Baulkham Hills,Sydney,NSW,-33.759012,150.967124
1060000,Beaumont Hills,Sydney,NSW,-33.702549,150.934814
1065000,Wareemba,Sydney,NSW,-33.858319,151.131411
1070000,Newport,Melbourne,VIC,-37.834197,144.869934
1080000,Doncaster East,Melbourne,VIC,-37.796493,145.157263
1080000,Mount Colah,Sydney,NSW,-33.664889,151.118282
1090000,Moorabbin,Melbourne,VIC,-37.938266,145.040261
1090000,Patterson Lakes,Melbourne,VIC,-38.067896,145.140348
1097500,Thornleigh,Sydney,NSW,-33.734873,151.079637
1100000,Cherrybrook,Sydney,NSW,-33.729267,151.029767
1100000,Emerald,Melbourne,VIC,-37.923261,145.454397
1100000,Forest Lodge,Sydney,NSW,-33.884448,151.181616
1100000,Reservoir,Melbourne,VIC,-37.710392,145.005536
1100000,Yarralumla,Canberra,ACT,-35.310382,149.1071
1105000,Glenorie,Sydney,NSW,-33.625277,151.00911
1120088,Castle Hill,Sydney,NSW,-33.717569,150.969443
1130000,Warriewood,Sydney,NSW,-33.692031,151.29694
1140000,Marrickville,Sydney,NSW,-33.912264,151.160605
1140000,Stanmore,Sydney,NSW,-33.894999,151.164067
1150000,Martin,Perth,WA,-32.074496,116.013964
1150000,Petrie Terrace,Brisbane,QLD,-27.462754,153.013804
1150000,Upper Ferntree Gully,Melbourne,VIC,-37.895609,145.307081
1175000,North Parramatta,Sydney,NSW,-33.792393,151.004616
1195000,Berala,Sydney,NSW,-33.868285,151.034954
1200000,Gymea Bay,Sydney,NSW,-34.04674,151.090274
1200000,Pennant Hills,Sydney,NSW,-33.731357,151.066319
1220000,Kew,Melbourne,VIC,-37.800845,145.02031
1225000,Rosebery,Sydney,NSW,-33.914086,151.203855
1230000,Shenton Park,Perth,WA,-31.95975,115.817187
1235000,Churchlands,Perth,WA,-31.924688,115.793332
1240000,Revesby,Sydney,NSW,-33.942889,151.013772
1250000,Glenhaven,Sydney,NSW,-33.697252,150.991957
1250000,Mosman,Sydney,NSW,-33.836329,151.23522
1260000,Penshurst,Sydney,NSW,-33.967038,151.092934
1300000,Thornbury,Melbourne,VIC,-37.758801,145.010831
1300000,Wheelers Hill,Melbourne,VIC,-37.904794,145.191618
1310000,Bilgola Plateau,Sydney,NSW,-33.648481,151.310467
1320000,Mount Evelyn,Melbourne,VIC,-37.782208,145.389637
1350000,Kellyville,Sydney,NSW,-33.693084,150.962732
1350000,North Epping,Sydney,NSW,-33.759225,151.089414
1350000,Northmead,Sydney,NSW,-33.779717,151.005703
1380000,Warrandyte South,Melbourne,VIC,-37.764147,145.250763
1400000,Elizabeth Hills,Sydney,NSW,-33.902043,150.845492
1400000,Essendon,Melbourne,VIC,-37.754098,144.928965
1400000,Hove,Adelaide,SA,-35.011814,138.530801
1405000,Forestville,Sydney,NSW,-33.756825,151.216863
1430000,Dural,Sydney,NSW,-33.706371,151.029506
1450000,Beaumont Hills,Sydney,NSW,-33.706321,150.938839
1450000,North Balgowlah,Sydney,NSW,-33.787048,151.248291
1450000,Ryde,Sydney,NSW,-33.807149,151.105905
1450000,Teneriffe,Brisbane,QLD,-27.452837,153.047729
1460000,Turramurra,Sydney,NSW,-33.726723,151.145115
1460000,Wareemba,Sydney,NSW,-33.857492,151.135867
1466000,Clifton Hill,Melbourne,VIC,-37.787768,144.997534
1485000,Frenchs Forest,Sydney,NSW,-33.750081,151.243253
1485000,Wahroonga,Sydney,NSW,-33.735712,151.109943
1500000,Earlwood,Sydney,NSW,-33.918046,151.12202
1500000,Warriewood,Sydney,NSW,-33.693346,151.30431
1510000,Pyrmont,Sydney,NSW,-33.874416,151.194716
1525000,Bulimba,Brisbane,QLD,-27.456588,153.059169
1525000,Waverley,Sydney,NSW,-33.901118,151.256651
1530000,Brighton East,Melbourne,VIC,-37.930942,145.014425
1570000,Ashfield,Sydney,NSW,-33.882606,151.121717
1588000,Dundas Valley,Sydney,NSW,-33.793571,151.058082
1595000,Dolls Point,Sydney,NSW,-33.994742,151.144187
1600000,Miranda,Sydney,NSW,-34.031566,151.106852
1600000,Mount Waverley,Melbourne,VIC,-37.868235,145.128106
1640000,East Perth,Perth,WA,-31.950701,115.877853
1650000,Allambie Heights,Sydney,NSW,-33.776129,151.266275
1650000,Camp Hill,Brisbane,QLD,-27.489425,153.081944
1665800,Toorak Gardens,Adelaide,SA,-34.932025,138.637989
1695000,Dolls Point,Sydney,NSW,-33.994742,151.144187
1725000,Como,Perth,WA,-31.99301,115.859767
1738000,Surrey Hills,Melbourne,VIC,-37.833478,145.097743
1770000,Cromer,Sydney,NSW,-33.729478,151.263433
1780000,Manly Vale,Sydney,NSW,-33.781265,151.269288
1800000,East Ryde,Sydney,NSW,-33.811215,151.13145
1817500,Maroubra,Sydney,NSW,-33.941,151.26095
1820000,North Willoughby,Sydney,NSW,-33.793861,151.195245
1825000,Turramurra,Sydney,NSW,-33.750726,151.105909
1825900,Frenchs Forest,Sydney,NSW,-33.742749,151.203572
1830000,Lane Cove,Sydney,NSW,-33.805498,151.166413
1850000,Fairlight,Sydney,NSW,-33.794577,151.274908
1900000,Manly,Brisbane,QLD,-27.45932,153.186511
1900000,Templestowe,Melbourne,VIC,-37.753161,145.166746
1908000,Leichhardt,Sydney,NSW,-33.885767,151.162915
1925000,Illawong,Sydney,NSW,-34.002529,151.048726
1930000,Paddington,Sydney,NSW,-33.886696,151.232913
2015000,Camberwell,Melbourne,VIC,-37.848019,145.092532
2035500,Kew East,Melbourne,VIC,-37.793364,145.039736
2050000,Northcote,Melbourne,VIC,-37.766499,144.99858
2060000,Middle Park,Melbourne,VIC,-37.846707,144.960813
2110000,Cronulla,Sydney,NSW,-34.056115,151.152977
2140000,Seaforth,Sydney,NSW,-33.787378,151.241276
2200000,Balmain,Sydney,NSW,-33.854142,151.175998
2325000,Five Dock,Sydney,NSW,-33.863213,151.136173
2350000,Dolls Point,Sydney,NSW,-33.994742,151.144187
2400000,Oatley,Sydney,NSW,-33.97385,151.074184
2530000,Balmain,Sydney,NSW,-33.860384,151.173792
2550000,Russell Lea,Sydney,NSW,-33.854281,151.138624
2550000,West Pennant Hills,Sydney,NSW,-33.735664,151.025855
2620000,Glen Iris,Melbourne,VIC,-37.856382,145.081268
2672000,Malvern,Melbourne,VIC,-37.858312,145.040188
2680000,Pyrmont,Sydney,NSW,-33.869743,151.19269
2730000,Artarmon,Sydney,NSW,-33.810031,151.179397
2772000,Kensington,Sydney,NSW,-33.906133,151.218367
2800000,Balwyn North,Melbourne,VIC,-37.795359,145.088348
3050000,Balwyn,Melbourne,VIC,-37.810426,145.081044
3250000,Port Melbourne,Melbourne,VIC,-37.843989,144.943954
3820000,Gordon,Sydney,NSW,-33.760996,151.152094
3925000,Fairlight,Sydney,NSW,-33.796246,151.274529
4050000,Roseville,Sydney,NSW,-33.786775,151.192581
4100000,Avalon Beach,Sydney,NSW,-33.624354,151.336332
5350000,City Beach,Perth,WA,-31.922363,115.763396
5850000,Potts Point,Sydney,NSW,-33.870377,151.22497
6500000,Brighton,Melbourne,VIC,-37.905363,144.99823
150500,Clayton,Melbourne,VIC,-37.924928,145.131838
238000,Christie Downs,Adelaide,SA,-35.133995,138.489596
250000,Byford,Perth,WA,-32.227647,115.987229
270000,Elizabeth Vale,Adelaide,SA,-34.743763,138.669787
300000,Potts Point,Sydney,NSW,-33.86988,151.225758
305000,West Footscray,Melbourne,VIC,-37.798686,144.873819
320000,Footscray,Melbourne,VIC,-37.802247,144.896967
322000,Guildford,Sydney,NSW,-33.861958,150.989621
330000,Bentley,Perth,WA,-32.006993,115.913407
330000,Dandenong,Melbourne,VIC,-37.986407,145.209234
330000,Ingle Farm,Adelaide,SA,-34.826104,138.656764
330000,Mirrabooka,Perth,WA,-31.857286,115.858977
335000,Aldinga Beach,Adelaide,SA,-35.271568,138.461836
337500,Richmond,Melbourne,VIC,-37.816166,145.004063
342000,Melton South,Melbourne,VIC,-37.695223,144.577887
348500,Epping,Melbourne,VIC,-37.630755,145.040038
350000,Noble Park,Melbourne,VIC,-37.952405,145.175675
363000,Nunawading,Melbourne,VIC,-37.814771,145.170264
365000,Northcote,Melbourne,VIC,-37.772356,145.007373
375000,Canning Vale,Perth,WA,-32.078589,115.924115
380000,Connolly,Perth,WA,-31.752427,115.750914
383000,Belair,Adelaide,SA,-34.996807,138.64048
398000,Windsor,Brisbane,QLD,-27.430272,153.026062
400000,Golden Bay,Perth,WA,-32.421072,115.763572
403000,Harkness,Melbourne,VIC,-37.662189,144.566552
404000,Turner,Canberra,ACT,-35.26612,149.126326
405000,Footscray,Melbourne,VIC,-37.800161,144.907408
405000,Morphettville,Adelaide,SA,-34.995146,138.544447
406500,Redwood Park,Adelaide,SA,-34.813059,138.716261
410000,Strathmore,Melbourne,VIC,-37.728763,144.921716
413500,High Wycombe,Perth,WA,-31.93813,116.005122
417000,Tregear,Sydney,NSW,-33.743761,150.793982
420000,Rosebud,Melbourne,VIC,-38.371831,144.892399
430000,Broadmeadows,Melbourne,VIC,-37.673271,144.940306
430000,Dandenong North,Melbourne,VIC,-37.968985,145.211651
430000,Torrensville,Adelaide,SA,-34.918561,138.561676
431500,Broadmeadows,Melbourne,VIC,-37.682309,144.923178
433000,Sunshine,Melbourne,VIC,-37.78491,144.837339
436000,Tarneit,Melbourne,VIC,-37.841724,144.67962
439500,Clayton,Melbourne,VIC,-37.903784,145.127896
440000,Doreen,Melbourne,VIC,-37.615728,145.121582
440000,Melton West,Melbourne,VIC,-37.673858,144.558867
450000,Holden Hill,Adelaide,SA,-34.854952,138.663624
451000,Richmond,Melbourne,VIC,-37.813524,144.994898
453000,Clovelly Park,Adelaide,SA,-34.993165,138.574085
453000,Ngunnawal,Canberra,ACT,-35.169681,149.112873
455000,Melbourne,Melbourne,VIC,-37.809646,144.960774
460000,Hastings,Melbourne,VIC,-38.304418,145.181614
468000,Yangebup,Perth,WA,-32.127307,115.821964
470000,Warradale,Adelaide,SA,-35.01483,138.532905
475000,Carnegie,Melbourne,VIC,-37.893571,145.055857
479000,Clayton South,Melbourne,VIC,-37.931942,145.125486
480000,Reservoir,Melbourne,VIC,-37.704468,145.015002
482000,Wentworthville,Sydney,NSW,-33.811831,150.974577
483000,Doveton,Melbourne,VIC,-37.993339,145.235466
485000,Hastings,Melbourne,VIC,-38.317012,145.187983
485000,Seaton,Adelaide,SA,-34.898113,138.520339
485000,Wollert,Melbourne,VIC,-37.619726,145.012844
490000,Arncliffe,Sydney,NSW,-33.942728,151.140335
490000,Melbourne,Melbourne,VIC,-37.809302,144.96683
490500,Fairfield,Melbourne,VIC,-37.768802,145.019024
495000,Parkville,Melbourne,VIC,-37.777594,144.938072
495000,South Melbourne,Melbourne,VIC,-37.833045,144.95907
500000,Carnegie,Melbourne,VIC,-37.895096,145.059344
500000,Cowandilla,Adelaide,SA,-34.932741,138.557574
500000,Seabrook,Melbourne,VIC,-37.877641,144.752464
500000,St Kilda East,Melbourne,VIC,-37.860723,145.007327
500000,Surrey Hills,Melbourne,VIC,-37.824932,145.09963
501500,Hallett Cove,Adelaide,SA,-35.064501,138.50184
505000,Brunswick,Melbourne,VIC,-37.769316,144.952546
510000,Hillside,Melbourne,VIC,-37.704652,144.75173
510000,Richmond,Melbourne,VIC,-37.826936,144.995179
510000,St Albans,Melbourne,VIC,-37.744154,144.805828
515000,Pakenham,Melbourne,VIC,-38.073212,145.489565
515000,Sunshine North,Melbourne,VIC,-37.776226,144.840328
520000,Palmerston,Canberra,ACT,-35.193189,149.120652
520000,Sunshine,Melbourne,VIC,-37.796842,144.828538
522000,Melton South,Melbourne,VIC,-37.716626,144.559441
524000,MacGregor,Canberra,ACT,-35.206988,149.007887
525000,Kambah,Canberra,ACT,-35.39051,149.058047
525000,Maribyrnong,Melbourne,VIC,-37.786484,144.895934
525000,Morningside,Brisbane,QLD,-27.46003,153.073635
525000,West Hindmarsh,Adelaide,SA,-34.899332,138.5617
530000,Melbourne,Melbourne,VIC,-37.815547,144.952889
532000,Flynn,Canberra,ACT,-35.207747,149.04105
532000,Roxburgh Park,Melbourne,VIC,-37.611734,144.919284
535000,Epping,Melbourne,VIC,-37.62653,145.008953
535000,Jacana,Melbourne,VIC,-37.687908,144.907399
538000,Morley,Perth,WA,-31.881524,115.924172
538500,Broadmeadows,Melbourne,VIC,-37.665511,144.921614
540000,Craigieburn,Melbourne,VIC,-37.569198,144.898202
540000,Glen Iris,Melbourne,VIC,-37.852647,145.069988
540000,Queens Park,Perth,WA,-32.001733,115.950639
542000,Craigieburn,Melbourne,VIC,-37.574416,144.906815
545000,Carlton,Sydney,NSW,-33.967056,151.121495
545000,Hawthorn,Melbourne,VIC,-37.825284,145.024953
545000,Malvern,Melbourne,VIC,-37.86599,145.035912
545000,Northgate,Brisbane,QLD,-27.395426,153.067279
548000,Brunswick,Melbourne,VIC,-37.770047,144.952525
550600,Deer Park,Melbourne,VIC,-37.768434,144.762331
555000,Cumberland Park,Adelaide,SA,-34.968554,138.582269
555000,Reservoir,Melbourne,VIC,-37.721568,145.023129
555000,Westmeadows,Melbourne,VIC,-37.673476,144.900319
557500,Broadmeadows,Melbourne,VIC,-37.684853,144.930318
560000,Thomastown,Melbourne,VIC,-37.685578,145.040344
565000,Keysborough,Melbourne,VIC,-38.001283,145.166365
570000,Airport West,Melbourne,VIC,-37.733684,144.889098
570000,Langwarrin,Melbourne,VIC,-38.141998,145.205992
570000,North Plympton,Adelaide,SA,-34.953736,138.556292
572000,Elsternwick,Melbourne,VIC,-37.884855,145.009313
575000,Heidelberg Heights,Melbourne,VIC,-37.744077,145.054059
575000,Wollert,Melbourne,VIC,-37.616215,145.031633
577000,Glen Huntly,Melbourne,VIC,-37.891587,145.043948
580000,Berwick,Melbourne,VIC,-38.020131,145.318195
580000,Cranbourne North,Melbourne,VIC,-38.078205,145.332185
580000,Mill Park,Melbourne,VIC,-37.651586,145.05672
580000,Preston,Melbourne,VIC,-37.751626,145.005181
580000,Richmond,Melbourne,VIC,-37.822789,145.005218
580000,Riverhills,Brisbane,QLD,-27.561622,152.914928
581000,Melrose Park,Adelaide,SA,-34.985467,138.5785
582500,Ascot Vale,Melbourne,VIC,-37.772266,144.914763
588000,Berwick,Melbourne,VIC,-38.063868,145.334427
592500,Frankston,Melbourne,VIC,-38.144039,145.139746
595000,Capel Sound,Melbourne,VIC,-38.37314,144.872938
595000,Mill Park,Melbourne,VIC,-37.665925,145.073646
597000,Craigieburn,Melbourne,VIC,-37.586699,144.893243
600000,Bundoora,Melbourne,VIC,-37.697303,145.066333
600000,Currans Hill,Sydney,NSW,-34.04767,150.771389
600000,East Melbourne,Melbourne,VIC,-37.810096,144.985498
600000,Hoppers Crossing,Melbourne,VIC,-37.871174,144.703088
600000,Maribyrnong,Melbourne,VIC,-37.770471,144.882624
600000,North Parramatta,Sydney,NSW,-33.794031,151.006847
601000,Coburg,Melbourne,VIC,-37.750006,144.968067
605000,Chelsea,Melbourne,VIC,-38.056041,145.124597
605000,Craigieburn,Melbourne,VIC,-37.597822,144.910614
608000,Sans Souci,Sydney,NSW,-34.002357,151.12676
609000,Glengowrie,Adelaide,SA,-34.994521,138.530815
610000,Bonython,Canberra,ACT,-35.433553,149.083098
610000,Glenroy,Melbourne,VIC,-37.702122,144.95375
610000,Surry Hills,Sydney,NSW,-33.883826,151.211507
610000,Wyndham Vale,Melbourne,VIC,-37.888924,144.61778
612000,Diggers Rest,Melbourne,VIC,-37.616461,144.706899
614000,Balaclava,Melbourne,VIC,-37.871844,144.996798
615000,Homebush West,Sydney,NSW,-33.863179,151.078216
615000,Sunshine North,Melbourne,VIC,-37.771634,144.835974
615000,Taylors Hill,Melbourne,VIC,-37.717104,144.757889
616000,Clayton,Melbourne,VIC,-37.916239,145.125954
617500,Coburg North,Melbourne,VIC,-37.726945,144.964865
619300,Melbourne,Melbourne,VIC,-37.811462,144.969991
620000,Gladstone Park,Melbourne,VIC,-37.682087,144.884186
620000,Ringwood,Melbourne,VIC,-37.824399,145.220771
621000,Hawthorn,Melbourne,VIC,-37.826811,145.026998
625000,Dandenong North,Melbourne,VIC,-37.966779,145.201854
625000,Hillside,Melbourne,VIC,-37.69403,144.752794
626000,Werribee,Melbourne,VIC,-37.891074,144.664965
627500,Garran,Canberra,ACT,-35.341981,149.112212
627500,Macleod,Melbourne,VIC,-37.718476,145.082522
630000,Clarinda,Melbourne,VIC,-37.938667,145.099004
630000,Epping,Melbourne,VIC,-37.648446,145.042726
630000,Lalor,Melbourne,VIC,-37.663783,144.998193
630000,Lynbrook,Melbourne,VIC,-38.047442,145.249538
630000,South Morang,Melbourne,VIC,-37.626508,145.094127
630000,Strathmore,Melbourne,VIC,-37.742818,144.927397
635000,Berwick,Melbourne,VIC,-38.013009,145.345756
640000,Bayswater North,Melbourne,VIC,-37.835216,145.26481
643000,Carlingford,Sydney,NSW,-33.776623,151.058643
647000,Hoppers Crossing,Melbourne,VIC,-37.863421,144.686807
648000,Richmond,Melbourne,VIC,-37.819954,145.004164
649000,Strathmore,Melbourne,VIC,-37.736452,144.905853
652000,Bull Creek,Perth,WA,-32.063604,115.8657
652500,Mentone,Melbourne,VIC,-37.978249,145.053634
655000,Currans Hill,Sydney,NSW,-34.043646,150.776288
655000,Marden,Adelaide,SA,-34.893654,138.640949
655000,Reservoir,Melbourne,VIC,-37.722494,144.999713
658000,Point Cook,Melbourne,VIC,-37.899329,144.736615
659000,Gregory Hills,Sydney,NSW,-34.032509,150.776504
660000,Forest Lodge,Sydney,NSW,-33.883971,151.183344
660000,Keilor East,Melbourne,VIC,-37.740793,144.852862
665000,Glen Iris,Melbourne,VIC,-37.855755,145.062544
665000,Mentone,Melbourne,VIC,-37.982323,145.07063
665000,Ringwood East,Melbourne,VIC,-37.808297,145.254053
670000,Airport West,Melbourne,VIC,-37.727426,144.876228
670000,Essendon,Melbourne,VIC,-37.754476,144.910659
670000,Hallam,Melbourne,VIC,-38.007378,145.278293
670000,Healesville,Melbourne,VIC,-37.668458,145.529246
675000,Bayswater,Melbourne,VIC,-37.843724,145.264777
675000,Taringa,Brisbane,QLD,-27.490239,152.9809
677000,Cranbourne West,Melbourne,VIC,-38.103663,145.251429
677500,Malvern,Melbourne,VIC,-37.85975,145.03838
678500,Coburg North,Melbourne,VIC,-37.728479,144.981059
680000,Airport West,Melbourne,VIC,-37.723182,144.878639
680000,Braddon,Canberra,ACT,-35.272922,149.13465
685000,Bondi,Sydney,NSW,-33.892519,151.263909
685000,Epping,Melbourne,VIC,-37.630649,145.008682
686000,Caulfield North,Melbourne,VIC,-37.875339,145.036488
687000,Mentone,Melbourne,VIC,-37.982046,145.073946
689500,Mill Park,Melbourne,VIC,-37.670576,145.05455
690000,Box Hill North,Melbourne,VIC,-37.808285,145.120027
690000,Wavell Heights,Brisbane,QLD,-27.3959,153.054804
693500,Carlton,Melbourne,VIC,-37.793159,144.969123
693500,Mill Park,Melbourne,VIC,-37.664808,145.05211
695000,Blackburn,Melbourne,VIC,-37.816066,145.142278
695000,Doncaster East,Melbourne,VIC,-37.766044,145.181219
700000,Frankston South,Melbourne,VIC,-38.16523,145.108712
700000,Greenvale,Melbourne,VIC,-37.628281,144.885681
700000,Roxburgh Park,Melbourne,VIC,-37.616333,144.916469
705000,Reservoir,Melbourne,VIC,-37.697758,145.010534
706000,Marsfield,Sydney,NSW,-33.765947,151.109342
708000,Coburg North,Melbourne,VIC,-37.730722,144.98251
710000,Ascot,Brisbane,QLD,-27.429321,153.059953
710000,Tarneit,Melbourne,VIC,-37.840351,144.643515
712000,South Morang,Melbourne,VIC,-37.634632,145.095444
715000,Croydon,Melbourne,VIC,-37.800258,145.287549
715000,Northcote,Melbourne,VIC,-37.783277,145.012338
718000,Brunswick,Melbourne,VIC,-37.760855,144.961691
720800,Ringwood,Melbourne,VIC,-37.788437,145.254783
721000,Hillside,Melbourne,VIC,-37.686747,144.743962
723250,Mentone,Melbourne,VIC,-37.985723,145.059327
725000,Hunters Hill,Sydney,NSW,-33.834802,151.156339
725000,Mornington,Melbourne,VIC,-38.223765,145.033724
725000,Windsor,Brisbane,QLD,-27.435843,153.025567
731000,Melbourne,Melbourne,VIC,-37.809961,144.97115
735000,Caroline Springs,Melbourne,VIC,-37.73902,144.73449
735000,Croydon Hills,Melbourne,VIC,-37.769215,145.271991
735000,Highett,Melbourne,VIC,-37.948342,145.025922
735000,Middle Park,Melbourne,VIC,-37.85107,144.956469
736000,Ringwood,Melbourne,VIC,-37.81375,145.2195
737500,Freshwater,Sydney,NSW,-33.777495,151.285053
738000,Bentleigh,Melbourne,VIC,-37.916861,145.037553
743000,McMahons Point,Sydney,NSW,-33.847106,151.205709
743000,Parramatta,Sydney,NSW,-33.815631,151.010213
745000,Epping,Sydney,NSW,-33.78148,151.086344
750000,Donvale,Melbourne,VIC,-37.803897,145.191787
750000,O'Connor,Canberra,ACT,-35.262242,149.127034
750000,Rosanna,Melbourne,VIC,-37.739226,145.07226
754000,South Morang,Melbourne,VIC,-37.629877,145.081422
755000,Kaleen,Canberra,ACT,-35.231183,149.103845
755000,Northcote,Melbourne,VIC,-37.762157,144.989945
756000,Mordialloc,Melbourne,VIC,-37.985902,145.098489
758000,Elwood,Melbourne,VIC,-37.873388,144.987991
760000,Bentleigh East,Melbourne,VIC,-37.917472,145.068566
760000,Palmerston,Canberra,ACT,-35.18808,149.119829
765000,Casula,Sydney,NSW,-33.955798,150.904132
770000,Glenroy,Melbourne,VIC,-37.699772,144.93772
770000,Murrumbeena,Melbourne,VIC,-37.887916,145.067076
775000,Bentleigh East,Melbourne,VIC,-37.928405,145.066345
780000,Annerley,Brisbane,QLD,-27.517552,153.027671
781000,Belmore,Sydney,NSW,-33.916102,151.085557
781000,Box Hill North,Melbourne,VIC,-37.809719,145.137666
782000,Greensborough,Melbourne,VIC,-37.707281,145.102611
785000,Busby,Sydney,NSW,-33.904659,150.877322
785000,Indooroopilly,Brisbane,QLD,-27.496141,152.967896
787000,Glenwood,Sydney,NSW,-33.736431,150.934238
790000,Granville,Sydney,NSW,-33.834228,151.0027
790000,Heidelberg,Melbourne,VIC,-37.751056,145.070909
790500,Elsternwick,Melbourne,VIC,-37.883713,144.998855
794888,Hadfield,Melbourne,VIC,-37.706249,144.944406
795000,Wavell Heights,Brisbane,QLD,-27.394327,153.057225
800000,Panania,Sydney,NSW,-33.960371,151.005433
805000,Melrose Park,Adelaide,SA,-34.986842,138.579487
805500,Bonnyrigg,Sydney,NSW,-33.88798,150.897835
806000,Fisher,Canberra,ACT,-35.359339,149.062102
810000,Ringwood,Melbourne,VIC,-37.820653,145.236789
813000,Prospect,Adelaide,SA,-34.876234,138.595647
814000,Fairfield,Melbourne,VIC,-37.770489,145.018759
815000,McMahons Point,Sydney,NSW,-33.848007,151.204647
815000,Sydney Olympic Park,Sydney,NSW,-33.847437,151.07328
820000,Bass Hill,Sydney,NSW,-33.896621,151.005728
820000,Beaumont,Adelaide,SA,-34.951049,138.658265
820000,Carrum,Melbourne,VIC,-38.074031,145.133008
820000,Glen Iris,Melbourne,VIC,-37.865268,145.06938
820000,Heidelberg Heights,Melbourne,VIC,-37.747579,145.050062
820000,Highett,Melbourne,VIC,-37.956341,145.052221
820000,Lindfield,Sydney,NSW,-33.789147,151.159784
820000,Preston,Melbourne,VIC,-37.733032,145.034019
823000,Flemington,Melbourne,VIC,-37.782886,144.928252
823500,Bundoora,Melbourne,VIC,-37.693816,145.044788
825000,Armadale,Melbourne,VIC,-37.859374,145.014292
825000,Point Cook,Melbourne,VIC,-37.884221,144.749102
825000,Preston,Melbourne,VIC,-37.743416,144.992275
830000,Attadale,Perth,WA,-32.028333,115.794177
830000,Heidelberg Heights,Melbourne,VIC,-37.743938,145.053531
830000,Seaford,Melbourne,VIC,-38.103202,145.15323
832000,Mulgrave,Melbourne,VIC,-37.928494,145.156075
835000,Heidelberg Heights,Melbourne,VIC,-37.742164,145.053576
835000,St Kilda East,Melbourne,VIC,-37.861851,144.996399
835500,Point Cook,Melbourne,VIC,-37.89189,144.712405
840000,Ashfield,Sydney,NSW,-33.885946,151.12354
840000,Claremont,Perth,WA,-31.983909,115.790819
842000,St Helena,Melbourne,VIC,-37.688872,145.126804
850000,Redfern,Sydney,NSW,-33.893462,151.202685
855000,Potts Point,Sydney,NSW,-33.870377,151.22497
855000,Yallambie,Melbourne,VIC,-37.722148,145.101638
856000,Coburg North,Melbourne,VIC,-37.7198,144.957211
860000,Avondale Heights,Melbourne,VIC,-37.75969,144.866643
860000,Coombs,Canberra,ACT,-35.317332,149.041684
860000,Glen Waverley,Melbourne,VIC,-37.902161,145.157108
865000,Airport West,Melbourne,VIC,-37.73211,144.881921
865000,Essendon West,Melbourne,VIC,-37.75155,144.886096
865000,Fawkner,Melbourne,VIC,-37.707745,144.964977
870000,Preston,Melbourne,VIC,-37.750647,144.985417
870000,Tooradin,Melbourne,VIC,-38.215342,145.384612
875000,Coburg,Melbourne,VIC,-37.737141,144.969444
